"time","dwatt","p_ip","t_ip","hrh_p","hrh_t","ssh_p"
2022-09-01 00:22:00,707.395575474948,102.547188044991,502.292068910319,35.2255343587603,550.827667559497,0.279961714474484
2022-09-01 00:23:00,707.741163205355,102.575725805946,502.297936039977,35.2358856529463,550.880859082099,0.209972098981962
2022-09-01 00:24:00,708.322859462351,102.614916057792,502.414586639497,35.242572784191,550.883521058131,0.256143786502071
2022-09-01 00:25:00,709.197624586523,102.789207326714,502.56509849336,35.253235277487,550.898288367316,0.263542310381308
2022-09-01 00:26:00,709.753436874598,102.896514860913,502.565634360071,35.256126660388,550.927207095083,0.291817503701895
2022-09-01 00:27:00,709.989229496568,102.912795834709,502.716077677906,35.2562298171688,550.956384832971,0.2872490366688
2022-09-01 00:28:00,710.033909790218,102.998403843958,502.836759430356,35.2648961741943,550.974412993528,0.297524127131328
2022-09-01 00:29:00,710.217339918017,103.026150073856,502.892371935304,35.2937159128487,550.994561379775,0.242401853064075
2022-09-01 00:30:00,710.560132004321,103.068016422912,502.895589747932,35.3078215522692,551.009882907383,0.213417036086321
2022-09-01 00:31:00,710.779486875981,103.074960096274,502.960674592759,35.3290054574609,551.06790976366,0.278850600495934
2022-09-01 00:32:00,710.806799679995,103.166439838242,502.995914430358,35.3351562132593,551.131686165463,0.230345289246179
2022-09-01 00:33:00,710.926941037178,103.187474713195,503.057393936906,35.3502578043845,551.147338235751,0.253238451108336
2022-09-01 00:34:00,710.979707725346,103.285332908854,503.21089648176,35.3513340477366,551.151106187608,0.28816448841244
2022-09-01 00:35:00,711.01157059893,103.327271307353,503.343430152163,35.3557499172166,551.212395296898,0.236436055530794
2022-09-01 00:36:00,711.268936097622,103.402569051832,503.613081006333,35.3577733121347,551.275804338511,0.205329682980664
2022-09-01 00:37:00,711.560163181275,103.536132618319,503.758267667145,35.37254247698,551.34163492592,0.21888034294825
2022-09-01 00:38:00,711.639177147299,103.595329774544,503.851342513226,35.3755581914447,551.36013234267,0.205470870924182
2022-09-01 00:39:00,711.745899170637,103.685417002998,503.868822017685,35.4128573497292,551.455074758269,0.292300380207598
2022-09-01 00:40:00,712.13119905442,103.700747259427,503.88211485697,35.4151227371767,551.467489446513,0.282994810515083
2022-09-01 00:41:00,712.212911434472,103.8140083896,503.894088480156,35.4256634204648,551.51586084161,0.281551442784257
2022-09-01 00:42:00,712.34536273405,103.874746104702,503.922174498439,35.4359664663207,551.532611667644,0.289566513523459
2022-09-01 00:43:00,712.629107199609,103.997079841793,503.934789968189,35.439764582552,551.578598269261,0.237930818391033
2022-09-01 00:44:00,712.631437927485,104.050254076719,503.962006326765,35.4774439474568,551.621799794957,0.209905000473373
2022-09-01 00:45:00,712.723775487393,104.05420223251,503.973880731501,35.5031649558805,551.631838751491,0.289607504778542
2022-09-01 00:46:00,712.793740071356,104.124077863526,504.00727578206,35.5064518004656,551.656428072602,0.207683855714276
2022-09-01 00:47:00,713.447328004986,104.160062421579,504.105591815896,35.5212760518771,551.66701516835,0.211390931741334
2022-09-01 00:48:00,713.702673371881,104.253667639568,504.391835636925,35.5584563198499,551.672848225571,0.290460361097939
2022-09-01 00:49:00,713.858118373901,104.26580250496,504.508920374792,35.5656242126133,551.738786005881,0.281149599165656
2022-09-01 00:50:00,714.232219196856,104.5111616957,504.509269073606,35.5679718405008,551.805827235803,0.250919035077095
2022-09-01 00:51:00,714.457433111966,104.522183409426,504.547201613896,35.5744836467784,551.914363754913,0.295908088306896
2022-09-01 00:52:00,714.538196101785,104.887639312074,504.559493663255,35.5774766358081,551.94538039621,0.258908347319812
2022-09-01 00:53:00,715.41007058695,104.945160227362,504.662290739361,35.5897049803752,551.982079939917,0.232652369933203
2022-09-01 00:54:00,715.529748704284,104.969416966196,504.667553338222,35.6189268967137,552.184548650403,0.287922480329871
2022-09-01 00:55:00,715.777829661965,105.069698020816,504.670629929751,35.6401772005484,552.2142411815,0.298049092967995
2022-09-01 00:56:00,715.953777078539,105.096441600472,504.909532258753,35.6487797119189,552.285775858909,0.215663974964991
2022-09-01 00:57:00,716.117503121495,105.123331409413,504.916706131771,35.6489505211357,552.31588026043,0.299124362040311
2022-09-01 00:58:00,716.235980764031,105.221966886893,505.007009084802,35.6503697833978,552.333021410741,0.294605123018846
2022-09-01 00:59:00,716.239494364709,105.269377620425,505.125335385092,35.6504211958963,552.371506546624,0.255427530198358
2022-09-01 01:00:00,716.892693191767,105.359844653867,505.213132675271,35.6583895115182,552.389911895152,0.240276460745372
2022-09-01 01:01:00,718.021535500884,105.374820739962,505.214321145322,35.6630545365624,552.488047769293,0.204103039228357
2022-09-01 01:02:00,718.330932687968,105.982104258146,505.286000636406,35.6851110572461,552.541779656895,0.275681490916759
2022-09-01 01:03:00,718.801415152848,106.127667112742,505.291528236121,35.7032178330701,552.650779548567,0.220942492433824
2022-09-01 01:04:00,718.80181171,106.332802632824,505.294928196818,35.7048105099238,552.70832213806,0.273328611953184
2022-09-01 01:05:00,719.130220077932,106.399874622002,505.306220992934,35.7167596672662,552.823384271469,0.256396157760173
2022-09-01 01:06:00,719.301747344434,106.729941954836,505.35283604404,35.7212552137207,552.879390809685,0.203829598869197
2022-09-01 01:07:00,719.868845120072,106.867112533655,505.451353306416,35.7299910252914,552.894309251569,0.282458118186332
2022-09-01 01:08:00,720.318542327732,106.892296485603,505.474636680447,35.7300583703909,552.92326098308,0.212262496119365
2022-09-01 01:09:00,720.528941880912,106.96273642825,505.550163665321,35.730831855908,552.963346499018,0.207820173818618
2022-09-01 01:10:00,720.698629599065,107.200485060457,505.599751351401,35.7473599840887,553.072728060652,0.266365063469857
2022-09-01 01:11:00,721.038021054119,107.253340329044,505.963612352498,35.7499394693878,553.138408428058,0.274929484212771
2022-09-01 01:12:00,721.119940374047,107.540849770885,506.034183076117,35.7510366116185,553.170058643445,0.230512396548875
2022-09-01 01:13:00,721.501132380217,107.572117203381,506.161290362943,35.7586430211086,553.174932750408,0.206211667414755
2022-09-01 01:14:00,721.912388503551,107.672069512773,506.182762193494,35.769793962827,553.193367908243,0.289179435954429
2022-09-01 01:15:00,721.94817326963,107.674502464943,506.241136475,35.7774401793722,553.236368168145,0.254984428850003
2022-09-01 01:16:00,722.05718504265,107.947449432686,506.251516097691,35.7915675174445,553.241505734622,0.285726277832873
2022-09-01 01:17:00,722.224264778197,108.221129432786,506.258013804909,35.7999133993872,553.353061990347,0.242167198448442
2022-09-01 01:18:00,722.254462819546,108.485673193354,506.415075613186,35.8006604260299,553.363402544055,0.219248630921356
2022-09-01 01:19:00,722.363420948386,108.63031152403,506.650713747367,35.8290728356224,553.398762755096,0.283541092299856
2022-09-01 01:20:00,723.344148043543,108.752476784866,506.72513352707,35.8610734471586,553.423335517291,0.264454894396476
2022-09-01 01:21:00,723.612633906305,109.046142245643,506.891274284571,35.86225990206,553.445709855296,0.27160739894025
2022-09-01 01:22:00,724.101806804538,109.06770133879,506.896906634793,35.8702168462332,553.526215797756,0.210814334126189
2022-09-01 01:23:00,724.518237262964,109.08060426591,506.926043564454,35.8769293117803,553.552410746925,0.210049676639028
2022-09-01 01:24:00,724.5759582147,109.188446775079,506.96880049305,35.8843678876292,553.605035534129,0.257816574838944
2022-09-01 01:25:00,724.679754767567,109.288620087318,507.028091687243,35.8923983515706,553.611248810776,0.23161714321468
2022-09-01 01:26:00,724.836783111095,109.35545291286,507.0851581241,35.8924218697939,553.712312337011,0.204511796263978
2022-09-01 01:27:00,724.980459734797,109.399617195595,507.208904661238,35.9005800879095,553.712769695558,0.267238515149802
2022-09-01 01:28:00,725.205223448575,109.406946750823,507.4441057886,35.9101714193821,553.783245009836,0.251354746427387
2022-09-01 01:29:00,725.945242028683,109.445413609501,507.501328890212,35.9172161610331,553.783491731156,0.244581466214731
2022-09-01 01:30:00,725.978944543749,109.723309602123,507.51160458196,35.9321257018019,553.948199008591,0.28141318121925
2022-09-01 01:31:00,726.174415647984,109.753494302277,507.516845948994,35.9373690956272,553.997751628049,0.23136326551903
2022-09-01 01:32:00,727.159606013447,109.821029182058,507.597164975014,35.9388404409401,554.011223055422,0.275028141192161
2022-09-01 01:33:00,727.650403417647,109.842327912338,507.780677336268,35.9528076113202,554.134249326307,0.2821181809064
2022-09-01 01:34:00,727.696134708822,110.094044322614,507.960990581196,35.9723554947414,554.144755518064,0.231366840354167
2022-09-01 01:35:00,727.802658267319,110.171981633175,508.021000584122,35.976797187468,554.153213994578,0.236287848302163
2022-09-01 01:36:00,727.933854889125,110.27319363784,508.055435123388,35.9925245330669,554.164632589091,0.294894399237819
2022-09-01 01:37:00,728.26311532408,110.37200090941,508.087126582395,36.0117871349212,554.176016615238,0.259309451002628
2022-09-01 01:38:00,728.438211791217,110.374608170241,508.11374448007,36.0253144963644,554.25145564368,0.204326781374402
2022-09-01 01:39:00,728.684552945197,110.469175525941,508.339952968527,36.026189182885,554.29456505226,0.206480643036775
2022-09-01 01:40:00,728.740771394223,110.630531981587,508.374645593576,36.0270254139323,554.309802220669,0.212828957568854
2022-09-01 01:41:00,729.040000680834,110.829376603942,508.468001729343,36.02863333188,554.54587638611,0.257166421343572
2022-09-01 01:42:00,729.499067738652,110.854472510982,508.560594364535,36.0297519073356,554.545942866243,0.297264669556171
2022-09-01 01:43:00,729.604697600007,111.034136335365,508.56421345612,36.0373207973316,554.546696834732,0.216013439535163
2022-09-01 01:44:00,729.665571451187,111.036997113843,508.696980010718,36.0506175237242,554.600319638848,0.255736462841742
2022-09-01 01:45:00,729.777836985886,111.407098197378,508.80042664241,36.0756307851989,554.788814140484,0.234095810749568
2022-09-01 01:46:00,730.476086493582,111.591064033564,508.999563604593,36.0774787189439,554.876342089847,0.268169278325513
2022-09-01 01:47:00,730.764121003449,111.654521641321,509.02775544906,36.0808838601224,554.925237258431,0.269189197127707
2022-09-01 01:48:00,731.091635860503,111.782928486355,509.060146303382,36.089425648097,554.971602938604,0.239040856808424
2022-09-01 01:49:00,732.376479078084,111.792001372669,509.1927099647,36.0938202694524,555.004341267049,0.22588225887157
2022-09-01 01:50:00,732.895992230624,111.821595497895,509.37472101301,36.1008292448241,555.134175142739,0.202097012312151
2022-09-01 01:51:00,733.084325119853,112.092584872153,509.662151664961,36.1150463286322,555.160430248361,0.275097575946711
2022-09-01 01:52:00,733.092692773789,112.140476028435,509.694889860693,36.1178016418125,555.26199034648,0.21954345733393
2022-09-01 01:53:00,733.237007912248,112.263193796389,509.785425697919,36.1191792180762,555.314111146145,0.258878959901631
2022-09-01 01:54:00,733.296879380941,112.291400926188,509.852636798751,36.1199637362733,555.400908759329,0.269859839021228
2022-09-01 01:55:00,734.02865100652,112.334795750212,509.951452561654,36.1239366361406,555.423573709559,0.20027396006044
2022-09-01 01:56:00,734.393135737628,112.421400751919,509.985776152462,36.1263873614371,555.445320634171,0.249325129273348
2022-09-01 01:57:00,734.50046768412,112.563389597926,510.082602680195,36.1266939260531,555.491436007433,0.231767236161977
2022-09-01 01:58:00,734.72584662959,112.870156252757,510.227014878765,36.142207068624,555.499241678044,0.281152586615644
2022-09-01 01:59:00,734.864400140941,112.951602961402,510.727003158536,36.1516911885701,555.584648440126,0.236170742381364
2022-09-01 02:00:00,734.918463230133,112.981784867588,510.731984057929,36.1621910554823,555.652950706426,0.20250186691992
2022-09-01 02:01:00,735.004039946944,112.984040961601,510.918439012021,36.1644702067133,555.660091347527,0.276622392982245
2022-09-01 02:02:00,735.466894134879,113.06936070323,510.994316053111,36.1749337660149,555.736951068975,0.290660152910277
2022-09-01 02:03:00,735.694115515798,113.090518442914,510.99889741512,36.1782588914502,555.809614311438,0.234483827394433
2022-09-01 02:04:00,735.799615364522,113.141386851203,511.028150492348,36.1878134158906,555.8557955781,0.285575741087086
2022-09-01 02:05:00,736.219390574843,113.146901968867,511.071041445248,36.188413661439,555.974325728603,0.276716572907753
2022-09-01 02:06:00,736.33846398443,113.180319289677,511.097996439785,36.2011895538308,556.107204994187,0.253849106072448
2022-09-01 02:07:00,736.39261322096,113.278666813858,511.111448504962,36.2051004939713,556.124243009835,0.263078131875955
2022-09-01 02:08:00,736.43445847556,113.316963869147,511.113820988685,36.2083166791126,556.13643294666,0.203734784619883
2022-09-01 02:09:00,736.482909601182,113.472304318566,511.17926114006,36.2202703836374,556.149258380756,0.246873167785816
2022-09-01 02:10:00,736.72881918028,113.494381727651,511.245380223263,36.2279867567122,556.16366871167,0.248827626043931
2022-09-01 02:11:00,736.921389214694,113.601955072954,511.299621264916,36.2326774233952,556.237510293722,0.237537732138298
2022-09-01 02:12:00,737.103729974478,113.78166237846,511.307671815157,36.2360722303856,556.269513885491,0.212222889205441
2022-09-01 02:13:00,737.213831394911,113.80509021692,511.336997423787,36.2462720181793,556.413887972012,0.278142280410975
2022-09-01 02:14:00,737.566300109029,113.807754719164,511.462014105637,36.2498241115827,556.430111553054,0.27932344195433
2022-09-01 02:15:00,737.914909143001,113.81424482679,511.521623700392,36.255808371352,556.470258675981,0.24015013249591
2022-09-01 02:16:00,738.003165461123,113.84691601852,511.58084492432,36.2586405605543,556.519933531526,0.212586842384189
2022-09-01 02:17:00,738.015032280236,113.892305491026,511.603429466486,36.2732070719358,556.804524781182,0.292222548252903
2022-09-01 02:18:00,738.154368568212,114.134135202039,511.614364471752,36.281312557403,556.841164950747,0.23161921678111
2022-09-01 02:19:00,738.277399726212,114.213427971117,511.723505305126,36.2933729565702,556.876441291533,0.28812672838103
2022-09-01 02:20:00,738.875626120716,114.283655188046,511.773715526797,36.295512157958,556.886630044319,0.203650268167257
2022-09-01 02:21:00,738.993701711297,114.305342314765,511.800638430286,36.3012372562662,556.925949775614,0.207165228459053
2022-09-01 02:22:00,739.197201933712,114.693199447356,511.900821123272,36.3188929774333,556.932259064633,0.2741186742438
2022-09-01 02:23:00,739.523171354085,114.987203187775,511.957501289435,36.3243809517007,556.942710836884,0.26059723997023
2022-09-01 02:24:00,740.376724023372,115.074144443497,512.025118740276,36.3307133538183,556.948007293977,0.223478227132
2022-09-01 02:25:00,740.516399312764,115.074246388394,512.110027503222,36.3341400050558,556.981239211746,0.264333948702551
2022-09-01 02:26:00,740.714169014245,115.278633299749,512.158291644882,36.3380951457657,557.005258342251,0.265020816703327
2022-09-01 02:27:00,741.070326790214,115.390047861729,512.207176247612,36.3392382208258,557.25047188811,0.22419434224721
2022-09-01 02:28:00,741.121700033545,115.408126614057,512.211271787528,36.3405779772438,557.278496499639,0.233242683461867
2022-09-01 02:29:00,741.290049813688,115.459845715668,512.218518985901,36.3479223405011,557.303353599273,0.26506349844858
2022-09-01 02:30:00,741.32972387597,115.529595059343,512.23771606572,36.3486821774859,557.333057327196,0.202007790049538
2022-09-01 02:31:00,741.674448736012,115.548422560096,512.423573276028,36.3587198732421,557.431561751291,0.287387039419264
2022-09-01 02:32:00,742.03266967088,115.667947521433,512.471629786305,36.3616546604317,557.484661955386,0.290064257220365
2022-09-01 02:33:00,742.274927720428,115.81333023496,512.49103997834,36.366102444008,557.515122080222,0.298945603589527
2022-09-01 02:34:00,742.376372590661,115.936499577947,512.631249760743,36.3663761690259,557.532983950805,0.274939846387133
2022-09-01 02:35:00,742.405869625509,116.044930985663,512.633234770037,36.3710090843961,557.541414280422,0.275440833671018
2022-09-01 02:36:00,742.809048015624,116.148584918119,512.64034968568,36.3860731036402,557.689648419619,0.243762855185196
2022-09-01 02:37:00,742.916977219284,116.206694277935,512.726939988788,36.4009317767341,557.775676564779,0.256965509429574
2022-09-01 02:38:00,742.970365937799,116.381666017696,512.754343361594,36.4159267325886,557.904083733447,0.227950483351015
2022-09-01 02:39:00,743.294635787606,116.386857454199,512.801602846012,36.4206044876482,557.992038058583,0.253649721341208
2022-09-01 02:40:00,743.396944180131,116.397067799699,512.860731203109,36.4251822396182,558.020486470778,0.25351727376692
2022-09-01 02:41:00,743.643173854798,116.408388258424,512.908744865563,36.4401998580433,558.123753278051,0.224362159334123
2022-09-01 02:42:00,744.064489845186,116.423429304268,512.924008551054,36.457009492442,558.288681721315,0.240112298121676
2022-09-01 02:43:00,744.56445351243,116.549386293627,512.940560642164,36.5108627313748,558.381171086803,0.267330741044134
2022-09-01 02:44:00,744.736704975367,116.767422819976,512.945553809404,36.5183741459623,558.480347711593,0.25662191666197
2022-09-01 02:45:00,744.780150521547,116.804242425133,513.352986027021,36.5340025990736,558.488156951498,0.233625769731589
2022-09-01 02:46:00,744.897219911218,116.93111845525,513.392765838653,36.5348336542957,558.521729337517,0.259915658505633
2022-09-01 02:47:00,745.110329054296,116.942342068069,513.393179283012,36.5468028374016,558.577927118167,0.231475300877355
2022-09-01 02:48:00,745.588966738433,117.0539165847,513.573052370921,36.5513669408392,558.6163274711,0.210877181589603
2022-09-01 02:49:00,745.678510144353,117.063937045168,513.587951580994,36.5648020559456,558.669772902504,0.202711762371473
2022-09-01 02:50:00,746.349438466132,117.112855578307,513.593669652473,36.5695356274955,558.716785619035,0.277053894312121
2022-09-01 02:51:00,746.439753845334,117.17769819079,513.747389765922,36.6002597450279,558.750542565249,0.258211726415902
2022-09-01 02:52:00,746.648275107145,117.574701306876,513.776127670426,36.6074910538737,558.769009846728,0.215138365351595
2022-09-01 02:53:00,746.779718343168,117.638888699003,513.906285476405,36.6328378103208,558.77067607129,0.262238212954253
2022-09-01 02:54:00,747.582100983709,117.945463338401,513.985492405482,36.6635944950394,558.777683181688,0.261317427549511
2022-09-01 02:55:00,748.47307857126,118.299868470058,514.007887500338,36.682132743299,558.807466852013,0.292013525380753
2022-09-01 02:56:00,748.545690439641,118.391724384855,514.051392434631,36.694089458324,558.814636878669,0.220742977852933
2022-09-01 02:57:00,748.598182853311,118.496043246705,514.079934027977,36.7062927933875,558.839588540141,0.242087462986819
2022-09-01 02:58:00,748.931409232318,118.542523379438,514.237794347573,36.7566747928504,558.917642801534,0.202300254930742
2022-09-01 02:59:00,749.391557369381,118.950249778572,514.287266551983,36.759816815611,558.922617777716,0.228148237313144
2022-09-01 03:00:00,749.395978078246,118.981155357324,514.316448224708,36.7785562889185,559.00261935778,0.257189875398763
2022-09-01 03:01:00,749.693570751697,119.009402440861,514.380080956034,36.8416704691481,559.139864619356,0.29337542031426
2022-09-01 03:02:00,749.790557101369,119.094865582883,514.404911000747,36.8429819890298,559.154374597128,0.266051374445669
2022-09-01 03:03:00,749.957329127938,119.229382870253,514.436183713842,36.8602054100484,559.179820173886,0.283376519288868
2022-09-01 03:04:00,750.218818616122,119.299724674784,514.455206790008,36.8696062383242,559.238354880363,0.255014103255235
2022-09-01 03:05:00,750.924065429717,119.343705917709,514.464561420027,36.8725331849419,559.293897720054,0.255853335675783
2022-09-01 03:06:00,751.012803893536,119.458354741801,514.539353025611,36.8746033718344,559.313613749109,0.245192912244238
2022-09-01 03:07:00,751.121414918453,119.529546576086,514.622583782766,36.8791012756992,559.440011307597,0.287871952052228
2022-09-01 03:08:00,751.17872459814,119.553746457677,514.660317015368,36.8976018263493,559.467323396821,0.211896717175841
2022-09-01 03:09:00,751.214342098683,119.576715317089,514.862586709205,36.9058545504231,559.468001073692,0.209840840590186
2022-09-01 03:10:00,751.473972667009,119.753233902156,515.110839749686,36.9384484225884,559.489242674317,0.230626218323596
2022-09-01 03:11:00,751.574215386063,119.789899035823,515.247339801863,36.9415095879231,559.547207222786,0.208502238802612
2022-09-01 03:12:00,751.584394369274,119.799586350564,515.263884055894,36.9499055831693,559.549984883051,0.234361586743034
2022-09-01 03:13:00,751.595882885158,119.952800380997,515.283659030683,36.9499059289228,559.562111599371,0.231866844627075
2022-09-01 03:14:00,752.114147692919,120.10567166144,515.391417234205,36.9608674605843,559.591307542287,0.291862533125095
2022-09-01 03:15:00,752.239967696369,120.517648244277,515.595546672121,36.9693475891836,559.607041087002,0.295562908938155
2022-09-01 03:16:00,752.269698306918,120.620285137556,515.683292637113,37.0228851062711,559.668245625217,0.280062246485613
2022-09-01 03:17:00,752.332834992558,120.719418884255,515.6965757953,37.0240958896466,559.689932311885,0.207547014276497
2022-09-01 03:18:00,752.37566260621,120.812545495573,515.739804741461,37.0373326924164,559.704568143934,0.267108315811493
2022-09-01 03:19:00,752.662771753967,121.44310293952,515.746902548708,37.0522763999179,559.759621566627,0.272366810962558
2022-09-01 03:20:00,752.731787785888,121.592851611786,515.748737193644,37.0566325553227,559.759902188089,0.262969937897287
2022-09-01 03:21:00,752.80081089586,121.833354397677,515.874117787462,37.0741881756112,559.781748547684,0.22700090915896
2022-09-01 03:22:00,753.16966585815,122.300064004958,515.914527638815,37.0776651951019,559.860820563044,0.259145080158487
2022-09-01 03:23:00,753.184125665575,122.302657819819,515.922840833664,37.0883745362516,559.90015004063,0.237268540076911
2022-09-01 03:24:00,753.292738366872,122.538775298744,515.954567329027,37.0930571283679,559.9142057891,0.287456680298783
2022-09-01 03:25:00,753.335569612682,122.588408179581,516.022986748721,37.0938196999487,559.923217978794,0.259859987604432
2022-09-01 03:26:00,753.368038497865,122.640930162743,516.204408325721,37.1330969559494,559.93100867141,0.282471433933824
2022-09-01 03:27:00,753.733949270099,122.71360300947,516.205988316797,37.1716468408704,559.958239856642,0.239574104500934
2022-09-01 03:28:00,754.74835447967,122.990275907796,516.442378144711,37.1825998264831,559.997806064785,0.254246301716194
2022-09-01 03:29:00,754.932113643736,123.3553958009,516.479148466606,37.1873112872709,560.009391698986,0.291638476238586
2022-09-01 03:30:00,755.129313655198,123.369357921183,516.562622634228,37.2063786326908,560.050998239312,0.295063700899482
2022-09-01 03:31:00,755.338225420564,123.528838681523,516.70247273054,37.2172582696658,560.065697503742,0.238843672862276
2022-09-01 03:32:00,755.422665644437,123.577165591996,516.790374438278,37.2190338920336,560.085511615034,0.248038167832419
2022-09-01 03:33:00,755.554890912026,123.640769009944,516.803278266452,37.2513086860999,560.182968345471,0.250118657271378
2022-09-01 03:34:00,756.054056994617,123.860491730738,516.80395233212,37.253588703461,560.228496431373,0.29705474737566
2022-09-01 03:35:00,756.146691832691,123.929547995795,517.004433660768,37.2668664657976,560.362558844499,0.213450168143027
2022-09-01 03:36:00,756.401675287634,124.263207358308,517.35369510483,37.2673468152061,560.364919190761,0.235889031924307
2022-09-01 03:37:00,756.482945848256,124.341682402883,517.387337510008,37.2795993974432,560.375969593879,0.271282266941853
2022-09-01 03:38:00,757.293190713972,124.476609949488,517.403609822504,37.3248821822926,560.383430477232,0.289805193711072
2022-09-01 03:39:00,757.387028634548,124.598261469509,517.537696720101,37.3491744988132,560.437270144466,0.227116405544803
2022-09-01 03:40:00,757.813412230462,124.6485000127,517.556589536835,37.3511225893162,560.503865848295,0.232893033884466
2022-09-01 03:41:00,757.930070720613,124.664252856746,517.638057565782,37.353981185006,560.559117896482,0.242674835049547
2022-09-01 03:42:00,758.422942832112,124.772615707479,517.737146627624,37.3689656495117,560.561646276619,0.211584557103924
2022-09-01 03:43:00,758.428650256246,124.850399035495,517.815259285271,37.3693386896048,560.587020157836,0.257881966349669
2022-09-01 03:44:00,759.005969297141,125.010117318016,517.868160391226,37.3864167719148,560.595850280952,0.208879495691508
2022-09-01 03:45:00,759.169146977365,125.091601151507,517.970056100748,37.3869835596997,560.730416192673,0.226319230347872
2022-09-01 03:46:00,759.693098720163,125.372226710897,518.016007894184,37.4037094484083,560.95314176986,0.203026585187763
2022-09-01 03:47:00,759.70373917371,125.404028350022,518.124550164212,37.4383506388403,561.051534893923,0.216584577970207
2022-09-01 03:48:00,760.02987511456,125.599603541195,518.20050844457,37.4402343493421,561.063720788807,0.242153107794002
2022-09-01 03:49:00,760.578740667552,125.641490321141,518.258661443833,37.4428609129973,561.0835322598,0.209324199915864
2022-09-01 03:50:00,760.839583072811,125.770095014013,518.360853041522,37.4534025951289,561.167108609807,0.206277987617068
2022-09-01 03:51:00,760.857793036848,125.931718293577,518.429508931004,37.4589697050396,561.204026548658,0.287769152410328
2022-09-01 03:52:00,760.934471059591,126.169313956052,518.896889684256,37.459771130234,561.274924702011,0.265305346692912
2022-09-01 03:53:00,761.545966565609,126.20496917516,518.918629281688,37.4700516671874,561.285348653328,0.236083633056842
2022-09-01 03:54:00,761.557293962687,126.245052483864,519.00717206765,37.4768360564485,561.297552296892,0.226711779064499
2022-09-01 03:55:00,761.789661459625,126.345259253867,519.037449471653,37.480506306747,561.426119268872,0.261447893176228
2022-09-01 03:56:00,761.865605507046,126.375132636167,519.085965168197,37.4852744187228,561.42872865079,0.231807174603455
2022-09-01 03:57:00,762.187907379121,126.535112783313,519.200329235755,37.4852844770066,561.441339764278,0.267847801139578
2022-09-01 03:58:00,762.204985693097,126.548188203014,519.255102251191,37.5007008365355,561.564113169443,0.238553837081417
2022-09-01 03:59:00,762.865087669343,126.593221235089,519.290426580701,37.5218216469511,561.618972937576,0.244750015437603
2022-09-01 04:00:00,762.915063928813,126.702266687062,519.35634735506,37.5319905229844,561.625197802205,0.250483805360273
2022-09-01 04:01:00,762.964223884046,126.72810285585,519.357042883057,37.5462408026215,561.671297594439,0.2750841392437
2022-09-01 04:02:00,763.506433553994,127.024296682794,519.422945934348,37.5485179107636,561.879664489534,0.230908543965779
2022-09-01 04:03:00,763.782202266157,127.043135743588,519.581108083948,37.5528147467412,561.937196876388,0.215921891899779
